region,animal,prod_system,number
1612,rentjur (inkl. renoxe),conventional,0.0
1613,vajor,conventional,0.0
1613,"renkalvar, under 1 år",conventional,0.0
1613,rentjur (inkl. renoxe),conventional,0.0
1614,vajor,conventional,0.0
1614,"renkalvar, under 1 år",conventional,0.0
1614,rentjur (inkl. renoxe),conventional,0.0
1615,vajor,conventional,0.0
1615,"renkalvar, under 1 år",conventional,0.0
1615,rentjur (inkl. renoxe),conventional,0.0
1616,vajor,conventional,0.0
1616,"renkalvar, under 1 år",conventional,0.0
1616,rentjur (inkl. renoxe),conventional,0.0
1617,vajor,conventional,0.0
1617,"renkalvar, under 1 år",conventional,0.0
1617,rentjur (inkl. renoxe),conventional,0.0
1621,vajor,conventional,0.0
1621,"renkalvar, under 1 år",conventional,0.0
1621,rentjur (inkl. renoxe),conventional,0.0
1622,vajor,conventional,0.0
1622,"renkalvar, under 1 år",conventional,0.0
1622,rentjur (inkl. renoxe),conventional,0.0
1623,vajor,conventional,0.0
1623,"renkalvar, under 1 år",conventional,0.0
1623,rentjur (inkl. renoxe),conventional,0.0
1711,vajor,conventional,0.0
1711,"renkalvar, under 1 år",conventional,0.0
1711,rentjur (inkl. renoxe),conventional,0.0
1712,vajor,conventional,0.0
1712,"renkalvar, under 1 år",conventional,0.0
1712,rentjur (inkl. renoxe),conventional,0.0
1713,vajor,conventional,0.0
1713,"renkalvar, under 1 år",conventional,0.0
1713,rentjur (inkl. renoxe),conventional,0.0
1721,vajor,conventional,0.0
1721,"renkalvar, under 1 år",conventional,0.0
1721,rentjur (inkl. renoxe),conventional,0.0
1722,vajor,conventional,0.0
1722,"renkalvar, under 1 år",conventional,0.0
1722,rentjur (inkl. renoxe),conventional,0.0
1723,vajor,conventional,0.0
1723,"renkalvar, under 1 år",conventional,0.0
1723,rentjur (inkl. renoxe),conventional,0.0
1724,vajor,conventional,0.0
1724,"renkalvar, under 1 år",conventional,0.0
1724,rentjur (inkl. renoxe),conventional,0.0
1811,vajor,conventional,0.0
1811,"renkalvar, under 1 år",conventional,0.0
1811,rentjur (inkl. renoxe),conventional,0.0
1812,vajor,conventional,0.0
1812,"renkalvar, under 1 år",conventional,0.0
1812,rentjur (inkl. renoxe),conventional,0.0
1813,vajor,conventional,0.0
1813,"renkalvar, under 1 år",conventional,0.0
1813,rentjur (inkl. renoxe),conventional,0.0
1821,vajor,conventional,0.0
1821,"renkalvar, under 1 år",conventional,0.0
1821,rentjur (inkl. renoxe),conventional,0.0
1911,vajor,conventional,0.0
1911,"renkalvar, under 1 år",conventional,0.0
1911,rentjur (inkl. renoxe),conventional,0.0
1912,vajor,conventional,0.0
1912,"renkalvar, under 1 år",conventional,0.0
1912,rentjur (inkl. renoxe),conventional,0.0
1921,vajor,conventional,0.0
1921,"renkalvar, under 1 år",conventional,0.0
1921,rentjur (inkl. renoxe),conventional,0.0
1922,vajor,conventional,0.0
1922,"renkalvar, under 1 år",conventional,0.0
1922,rentjur (inkl. renoxe),conventional,0.0
2011,vajor,conventional,0.0
2011,"renkalvar, under 1 år",conventional,0.0
2011,rentjur (inkl. renoxe),conventional,0.0
2012,vajor,conventional,0.0
2012,"renkalvar, under 1 år",conventional,0.0
2012,rentjur (inkl. renoxe),conventional,0.0
2019,vajor,conventional,9.491301766142787
2019,"renkalvar, under 1 år",conventional,2.44879910014025
2019,rentjur (inkl. renoxe),conventional,0.7979789019873648
2111,vajor,conventional,0.0
2111,"renkalvar, under 1 år",conventional,0.0
2111,rentjur (inkl. renoxe),conventional,0.0
2121,vajor,conventional,0.0
2121,"renkalvar, under 1 år",conventional,0.0
2121,rentjur (inkl. renoxe),conventional,0.0
2122,vajor,conventional,0.0
2122,"renkalvar, under 1 år",conventional,0.0
2122,rentjur (inkl. renoxe),conventional,0.0
2211,vajor,conventional,84.65839991364223
2211,"renkalvar, under 1 år",conventional,22.2064236401526
2211,rentjur (inkl. renoxe),conventional,7.293386518726794
2212,vajor,conventional,0.0
2212,"renkalvar, under 1 år",conventional,0.0
2212,rentjur (inkl. renoxe),conventional,0.0
2221,vajor,conventional,0.0
2221,"renkalvar, under 1 år",conventional,0.0
2221,rentjur (inkl. renoxe),conventional,0.0
2311,vajor,conventional,5798.680838544122
2311,"renkalvar, under 1 år",conventional,1496.0860764200609
2311,rentjur (inkl. renoxe),conventional,487.52268998787605
2312,vajor,conventional,7184.127334039247
2312,"renkalvar, under 1 år",conventional,1853.5427564556996
2312,rentjur (inkl. renoxe),conventional,604.0062651955407
2319,vajor,conventional,15443.928239030676
2319,"renkalvar, under 1 år",conventional,3984.845136103598
2319,rentjur (inkl. renoxe),conventional,1298.5609799867927
2331,vajor,conventional,6644.99891237013
2331,"renkalvar, under 1 år",conventional,1714.4399954799746
2331,rentjur (inkl. renoxe),conventional,558.6766774938698
2411,vajor,conventional,1872.4190199274801
2411,"renkalvar, under 1 år",conventional,610.9240614833038
2411,rentjur (inkl. renoxe),conventional,219.1157475854692
2412,vajor,conventional,649.6891699176341
2412,"renkalvar, under 1 år",conventional,211.97752328064362
2412,rentjur (inkl. renoxe),conventional,76.02845658457309
2413,vajor,conventional,1720.7858372200506
2413,"renkalvar, under 1 år",conventional,561.4499005987116
2413,rentjur (inkl. renoxe),conventional,201.37120545355404
2414,vajor,conventional,6367.024759463136
2414,"renkalvar, under 1 år",conventional,2077.7867474950876
2414,rentjur (inkl. renoxe),conventional,745.1864549933854
2415,vajor,conventional,12650.829841524936
2415,"renkalvar, under 1 år",conventional,4123.282036522336
2415,rentjur (inkl. renoxe),conventional,1478.3261814453647
2419,vajor,conventional,10436.723939324263
2419,"renkalvar, under 1 år",conventional,3400.368405357678
2419,rentjur (inkl. renoxe),conventional,1218.9812738924093
2511,vajor,conventional,8323.054263811755
2511,"renkalvar, under 1 år",conventional,3184.9287632691626
2511,rentjur (inkl. renoxe),conventional,1095.366958309451
2512,vajor,conventional,9864.195393746279
2512,"renkalvar, under 1 år",conventional,3775.8820808315386
2512,rentjur (inkl. renoxe),conventional,1298.505159253352
2519,vajor,conventional,61544.15907827853
2519,"renkalvar, under 1 år",conventional,23550.237604463488
2519,rentjur (inkl. renoxe),conventional,8099.483516412797
2521,vajor,conventional,19666.63367112199
2521,"renkalvar, under 1 år",conventional,7403.993689498428
2521,rentjur (inkl. renoxe),conventional,2556.7770679848513
111,kor för mjölkproduktion,organic,175.92767259187409
111,kor för uppfödning av kalvar,organic,385.42240664323043
111,"kvigor, tjurar och stutar",organic,348.11986990692895
111,"kalvar, under 1 år",organic,316.31677829806256
111,baggar och tackor,organic,674.314742395144
111,lamm,organic,738.9930178549741
111,galtar för avel,organic,0.23581915245570628
111,suggor för avel,organic,5.435951663708444
111,"slaktgrisar, 20 kg och däröver",organic,30.426390225606372
111,"smågrisar, under 20 kg",organic,18.54655934534892
111,höns,organic,2794.479833900704
111,värpkycklingar,organic,0.0
111,slaktkycklingar,organic,0.0
111,kalkoner,organic,0.0
111,hästar,organic,
112,kor för mjölkproduktion,organic,182.6322983558919
112,kor för uppfödning av kalvar,organic,434.2377748674571
112,"kvigor, tjurar och stutar",organic,462.3121726087416
112,"kalvar, under 1 år",organic,423.99499078011024
112,baggar och tackor,organic,721.5248037911708
112,lamm,organic,789.4925913213563
112,galtar för avel,organic,0.41434188904667196
112,suggor för avel,organic,9.9160451719852
112,"slaktgrisar, 20 kg och däröver",organic,146.5181821066883
112,"smågrisar, under 20 kg",organic,9.874879513962023
112,höns,organic,1224.1132017817336
112,värpkycklingar,organic,19.429804222056397
112,slaktkycklingar,organic,0.0
112,kalkoner,organic,0.0
112,hästar,organic,
311,kor för mjölkproduktion,organic,858.9117887525715
311,kor för uppfödning av kalvar,organic,652.2140529511491
311,"kvigor, tjurar och stutar",organic,1137.8464853512673
311,"kalvar, under 1 år",organic,1096.4832844096609
311,baggar och tackor,organic,982.3042022174499
311,lamm,organic,1029.9699132093644
311,galtar för avel,organic,0.3558496881072937
311,suggor för avel,organic,8.846855616173153
311,"slaktgrisar, 20 kg och däröver",organic,28.996480952077228
311,"smågrisar, under 20 kg",organic,10.56230230545985
311,höns,organic,1156.7070899012472
311,värpkycklingar,organic,4541.651507062399
311,slaktkycklingar,organic,1.7389583566891196
311,kalkoner,organic,0.0
311,hästar,organic,
312,kor för mjölkproduktion,organic,473.9673826609431
312,kor för uppfödning av kalvar,organic,528.4174025279056
312,"kvigor, tjurar och stutar",organic,814.3927716896571
312,"kalvar, under 1 år",organic,734.8773701967032
312,baggar och tackor,organic,540.3462937281746
312,lamm,organic,556.9964199886994
312,galtar för avel,organic,0.34218903853769717
312,suggor för avel,organic,9.52202027377257
312,"slaktgrisar, 20 kg och däröver",organic,22.663744679648982
312,"smågrisar, under 20 kg",organic,17.448599219267724
312,höns,organic,881.5524907470318
312,värpkycklingar,organic,2047.4983208015472
312,slaktkycklingar,organic,0.0
312,kalkoner,organic,0.0
312,hästar,organic,
321,kor för mjölkproduktion,organic,189.11416129399723
321,kor för uppfödning av kalvar,organic,493.1933248220652
321,"kvigor, tjurar och stutar",organic,439.99204751064195
321,"kalvar, under 1 år",organic,654.2222115154573
321,baggar och tackor,organic,506.8374806383576
321,lamm,organic,453.1113364984404
321,galtar för avel,organic,0.7357747784503105
321,suggor för avel,organic,26.527673731786532
321,"slaktgrisar, 20 kg och däröver",organic,156.46854840202462
321,"smågrisar, under 20 kg",organic,44.908894680443055
321,höns,organic,9869.201795890209
321,värpkycklingar,organic,0.0
321,slaktkycklingar,organic,46.57122929383842
321,kalkoner,organic,0.0
321,hästar,organic,
322,kor för mjölkproduktion,organic,180.57842754899724
322,kor för uppfödning av kalvar,organic,318.08588712869977
322,"kvigor, tjurar och stutar",organic,409.6428095612153
322,"kalvar, under 1 år",organic,360.3644654495002
322,baggar och tackor,organic,308.5123266199217
322,lamm,organic,327.4442669061799
322,galtar för avel,organic,0.25072092700219817
322,suggor för avel,organic,7.233903747559346
322,"slaktgrisar, 20 kg och däröver",organic,46.130084233544736
322,"smågrisar, under 20 kg",organic,13.482213290826484
322,höns,organic,365.57690560275006
322,värpkycklingar,organic,66.39781367823157
322,slaktkycklingar,organic,0.0
322,kalkoner,organic,0.0
322,hästar,organic,
411,kor för mjölkproduktion,organic,669.024141526265
411,kor för uppfödning av kalvar,organic,801.8038434476871
411,"kvigor, tjurar och stutar",organic,1163.0158349236242
411,"kalvar, under 1 år",organic,1215.1171305694095
411,baggar och tackor,organic,921.5543266892554
411,lamm,organic,981.3599260866962
411,galtar för avel,organic,0.7740027807131796
411,suggor för avel,organic,58.40543095264805
411,"slaktgrisar, 20 kg och däröver",organic,413.5996458411016
411,"smågrisar, under 20 kg",organic,154.6028116935489
411,höns,organic,14686.502590363383
411,värpkycklingar,organic,3609.353048355157
411,slaktkycklingar,organic,7192.105537930256
411,kalkoner,organic,0.0
411,hästar,organic,
421,kor för mjölkproduktion,organic,385.33891089178314
421,kor för uppfödning av kalvar,organic,708.4316802944356
421,"kvigor, tjurar och stutar",organic,766.0266474289002
421,"kalvar, under 1 år",organic,859.8748008413397
421,baggar och tackor,organic,743.9446036345365
421,lamm,organic,765.9634211391635
421,galtar för avel,organic,0.24635094773940452
421,suggor för avel,organic,8.254491774166828
421,"slaktgrisar, 20 kg och däröver",organic,61.01878334118028
421,"smågrisar, under 20 kg",organic,22.21433553424283
421,höns,organic,13245.010473138971
421,värpkycklingar,organic,1802.8577388511442
421,slaktkycklingar,organic,5082.966258433508
421,kalkoner,organic,0.0
421,hästar,organic,
422,kor för mjölkproduktion,organic,148.54783703145935
422,kor för uppfödning av kalvar,organic,450.13049308049807
422,"kvigor, tjurar och stutar",organic,340.4655669080096
422,"kalvar, under 1 år",organic,387.74747272686386
422,baggar och tackor,organic,704.1412845784087
422,lamm,organic,738.3532208886759
422,galtar för avel,organic,0.24093533719481716
422,suggor för avel,organic,5.001357249796918
422,"slaktgrisar, 20 kg och däröver",organic,36.47522357566579
422,"smågrisar, under 20 kg",organic,21.58911678389581
422,höns,organic,615.5752525726076
422,värpkycklingar,organic,0.0
422,slaktkycklingar,organic,3656.585476900644
422,kalkoner,organic,0.0
422,hästar,organic,
431,kor för mjölkproduktion,organic,667.705806497919
431,kor för uppfödning av kalvar,organic,1039.7714688850317
431,"kvigor, tjurar och stutar",organic,1200.673161829783
431,"kalvar, under 1 år",organic,1241.923095501446
431,baggar och tackor,organic,1037.4779521130104
431,lamm,organic,979.4171947822151
431,galtar för avel,organic,1.0160805428155748
431,suggor för avel,organic,54.951645687543056
431,"slaktgrisar, 20 kg och däröver",organic,383.6418096337846
431,"smågrisar, under 20 kg",organic,143.03834735967234
431,höns,organic,16871.014671847173
431,värpkycklingar,organic,9505.179742010108
431,slaktkycklingar,organic,8818.998476352503
431,kalkoner,organic,0.0
431,hästar,organic,
511,kor för mjölkproduktion,organic,967.8240163966245
511,kor för uppfödning av kalvar,organic,1302.0916919315
511,"kvigor, tjurar och stutar",organic,1719.7192682267057
511,"kalvar, under 1 år",organic,1656.547584518173
511,baggar och tackor,organic,1301.893460305492
511,lamm,organic,1173.4877492698622
511,galtar för avel,organic,0.6017023032002947
511,suggor för avel,organic,32.34765061828638
511,"slaktgrisar, 20 kg och däröver",organic,140.6119250603149
511,"smågrisar, under 20 kg",organic,77.71673354511084
511,höns,organic,58637.66639700676
511,värpkycklingar,organic,5167.335619787373
511,slaktkycklingar,organic,105.88586008709403
511,kalkoner,organic,0.0
511,hästar,organic,
512,kor för mjölkproduktion,organic,1210.369089671157
512,kor för uppfödning av kalvar,organic,1290.9767350675572
512,"kvigor, tjurar och stutar",organic,2020.9577267479394
512,"kalvar, under 1 år",organic,1739.8465738638888
512,baggar och tackor,organic,905.7948408594574
512,lamm,organic,882.3402424083976
512,galtar för avel,organic,0.3366653955594798
512,suggor för avel,organic,5.667997580738826
512,"slaktgrisar, 20 kg och däröver",organic,57.27305319419913
512,"smågrisar, under 20 kg",organic,12.754844773546177
512,höns,organic,16661.38344344536
512,värpkycklingar,organic,5569.27246620558
512,slaktkycklingar,organic,339.3692858222696
512,kalkoner,organic,0.0
512,hästar,organic,
513,kor för mjölkproduktion,organic,427.60088483011566
513,kor för uppfödning av kalvar,organic,996.8871841770856
513,"kvigor, tjurar och stutar",organic,1076.525713087131
513,"kalvar, under 1 år",organic,1491.6064778777084
513,baggar och tackor,organic,590.0215531502374
513,lamm,organic,596.6649808248015
513,galtar för avel,organic,2.01476630514135
513,suggor för avel,organic,137.4834562367349
513,"slaktgrisar, 20 kg och däröver",organic,1000.7335239325529
513,"smågrisar, under 20 kg",organic,255.95287768173225
513,höns,organic,107263.02256593558
513,värpkycklingar,organic,16212.090976859581
513,slaktkycklingar,organic,3364.429078560271
513,kalkoner,organic,0.0
513,hästar,organic,
514,kor för mjölkproduktion,organic,1667.0000447436423
514,kor för uppfödning av kalvar,organic,1378.6273944227808
514,"kvigor, tjurar och stutar",organic,2267.2297214171012
514,"kalvar, under 1 år",organic,2538.1048957513804
514,baggar och tackor,organic,1058.489692575987
514,lamm,organic,1108.5521702058659
514,galtar för avel,organic,1.21837335407699
514,suggor för avel,organic,56.46342546765624
514,"slaktgrisar, 20 kg och däröver",organic,442.5940581135193
514,"smågrisar, under 20 kg",organic,122.20517751649798
514,höns,organic,109443.31077275243
514,värpkycklingar,organic,32831.57706538158
514,slaktkycklingar,organic,1429.5076893462508
514,kalkoner,organic,0.0
514,hästar,organic,
515,kor för mjölkproduktion,organic,982.406820738458
515,kor för uppfödning av kalvar,organic,1592.227257298771
515,"kvigor, tjurar och stutar",organic,1848.362468175421
515,"kalvar, under 1 år",organic,1824.3618900720533
515,baggar och tackor,organic,1292.9136019204177
515,lamm,organic,1077.8465505712088
515,galtar för avel,organic,0.7344090795002962
515,suggor för avel,organic,24.168364505256008
515,"slaktgrisar, 20 kg och däröver",organic,168.11283439914834
515,"smågrisar, under 20 kg",organic,110.02680473173007
515,höns,organic,41040.467133662525
515,värpkycklingar,organic,63.99198902797679
515,slaktkycklingar,organic,3219.8026115982907
515,kalkoner,organic,0.0
515,hästar,organic,
521,kor för mjölkproduktion,organic,582.9984269735176
521,kor för uppfödning av kalvar,organic,894.356727899681
521,"kvigor, tjurar och stutar",organic,992.6104903602197
521,"kalvar, under 1 år",organic,1070.8996150188086
521,baggar och tackor,organic,795.9472924813903
521,lamm,organic,812.9066687665952
521,galtar för avel,organic,0.35721350081088427
521,suggor för avel,organic,14.419357598703321
521,"slaktgrisar, 20 kg och däröver",organic,179.04112986959495
521,"smågrisar, under 20 kg",organic,47.06962695962392
521,höns,organic,26883.862654925597
521,värpkycklingar,organic,3658.908174332043
521,slaktkycklingar,organic,2372.7642525551532
521,kalkoner,organic,0.0
521,hästar,organic,
611,kor för mjölkproduktion,organic,721.2139301340123
611,kor för uppfödning av kalvar,organic,941.2059114526808
611,"kvigor, tjurar och stutar",organic,1475.1015584499496
611,"kalvar, under 1 år",organic,1233.8506448440157
611,baggar och tackor,organic,498.5626661091413
611,lamm,organic,567.8679342829666
611,galtar för avel,organic,3.2413011703079375
611,suggor för avel,organic,1.890105416018456
611,"slaktgrisar, 20 kg och däröver",organic,19.23270605930963
611,"smågrisar, under 20 kg",organic,4.788441921817932
611,höns,organic,2423.590493412702
611,värpkycklingar,organic,0.0
611,slaktkycklingar,organic,0.0
611,kalkoner,organic,0.0
611,hästar,organic,
612,kor för mjölkproduktion,organic,1143.1485499305882
612,kor för uppfödning av kalvar,organic,1370.2698831239998
612,"kvigor, tjurar och stutar",organic,2074.6448071070763
612,"kalvar, under 1 år",organic,1917.9734116581624
612,baggar och tackor,organic,555.0334290992541
612,lamm,organic,637.085545897976
612,galtar för avel,organic,10.631368332286003
612,suggor för avel,organic,11.403628334878096
612,"slaktgrisar, 20 kg och däröver",organic,39.2158005457898
612,"smågrisar, under 20 kg",organic,21.9484758018583
612,höns,organic,8722.874588424775
612,värpkycklingar,organic,46.36774274883729
612,slaktkycklingar,organic,48.10703040183885
612,kalkoner,organic,0.0
612,hästar,organic,
621,kor för mjölkproduktion,organic,801.0040924790953
621,kor för uppfödning av kalvar,organic,1185.5377229790156
621,"kvigor, tjurar och stutar",organic,1427.6861308591858
621,"kalvar, under 1 år",organic,1428.016372403303
621,baggar och tackor,organic,579.3242474706816
621,lamm,organic,535.844666507098
621,galtar för avel,organic,0.9049979746353741
621,suggor för avel,organic,36.05514435603371
621,"slaktgrisar, 20 kg och däröver",organic,67.38840773325316
621,"smågrisar, under 20 kg",organic,76.90940501279273
621,höns,organic,22944.081510238204
621,värpkycklingar,organic,23.897500772885845
621,slaktkycklingar,organic,0.0
621,kalkoner,organic,0.0
621,hästar,organic,
622,kor för mjölkproduktion,organic,1670.2486045136895
622,kor för uppfödning av kalvar,organic,2177.858648483778
622,"kvigor, tjurar och stutar",organic,2817.6519342486254
622,"kalvar, under 1 år",organic,2730.3648278911496
622,baggar och tackor,organic,989.414150309403
622,lamm,organic,1121.7736448644919
622,galtar för avel,organic,0.27235291810595313
622,suggor för avel,organic,5.358702938514678
622,"slaktgrisar, 20 kg och däröver",organic,40.00311508114317
622,"smågrisar, under 20 kg",organic,24.250258916283922
622,höns,organic,3770.088724200265
622,värpkycklingar,organic,0.0
622,slaktkycklingar,organic,0.45266071590071916
622,kalkoner,organic,0.0
622,hästar,organic,
711,kor för mjölkproduktion,organic,610.2714244960702
711,kor för uppfödning av kalvar,organic,735.7780003505259
711,"kvigor, tjurar och stutar",organic,1163.2560223088033
711,"kalvar, under 1 år",organic,1088.606154140965
711,baggar och tackor,organic,561.4584093653343
711,lamm,organic,595.2549165103757
711,galtar för avel,organic,0.2880276949953416
711,suggor för avel,organic,5.924067865231621
711,"slaktgrisar, 20 kg och däröver",organic,57.20880849416793
711,"smågrisar, under 20 kg",organic,11.609388372484458
711,höns,organic,8489.923243186853
711,värpkycklingar,organic,0.0
711,slaktkycklingar,organic,2218.9019010238126
711,kalkoner,organic,0.0
711,hästar,organic,
731,kor för mjölkproduktion,organic,283.0368164082696
731,kor för uppfödning av kalvar,organic,708.316349978764
731,"kvigor, tjurar och stutar",organic,680.9520197502188
731,"kalvar, under 1 år",organic,666.5456135767947
731,baggar och tackor,organic,440.52505219395306
731,lamm,organic,407.4764373148749
731,galtar för avel,organic,0.3726627244185871
731,suggor för avel,organic,12.659540158591936
731,"slaktgrisar, 20 kg och däröver",organic,102.51927236534242
731,"smågrisar, under 20 kg",organic,35.41961362342282
731,höns,organic,6663.072318267263
731,värpkycklingar,organic,229.25751092296778
731,slaktkycklingar,organic,1928.2917869040934
731,kalkoner,organic,0.0
731,hästar,organic,
811,kor för mjölkproduktion,organic,919.4037968180193
811,kor för uppfödning av kalvar,organic,523.4927088726412
811,"kvigor, tjurar och stutar",organic,1484.2844568214603
811,"kalvar, under 1 år",organic,1367.9310218187313
811,baggar och tackor,organic,396.9551348056214
811,lamm,organic,417.0847727798041
811,galtar för avel,organic,0.47133755670599053
811,suggor för avel,organic,40.25290281399177
811,"slaktgrisar, 20 kg och däröver",organic,375.38593950110146
811,"smågrisar, under 20 kg",organic,161.96085668656892
811,höns,organic,11058.147398710924
811,värpkycklingar,organic,5218.875540310627
811,slaktkycklingar,organic,9915.498820012992
811,kalkoner,organic,0.0
811,hästar,organic,
812,kor för mjölkproduktion,organic,1197.6819109797448
812,kor för uppfödning av kalvar,organic,412.82856680352626
812,"kvigor, tjurar och stutar",organic,1423.2729634308537
812,"kalvar, under 1 år",organic,1350.0433384239439
812,baggar och tackor,organic,510.39254153733185
812,lamm,organic,571.3773660534889
812,galtar för avel,organic,0.4562546138213245
812,suggor för avel,organic,11.20140326422548
812,"slaktgrisar, 20 kg och däröver",organic,61.20551723858372
812,"smågrisar, under 20 kg",organic,26.62604439915138
812,höns,organic,2691.74431195754
812,värpkycklingar,organic,1734.4987560330865
812,slaktkycklingar,organic,728.0584446639263
812,kalkoner,organic,0.0
812,hästar,organic,
813,kor för mjölkproduktion,organic,328.96119143330696
813,kor för uppfödning av kalvar,organic,401.2701689951885
813,"kvigor, tjurar och stutar",organic,649.560333495945
813,"kalvar, under 1 år",organic,613.6624682941085
813,baggar och tackor,organic,293.45232115037976
813,lamm,organic,293.815239603257
813,galtar för avel,organic,0.3455444861440132
813,suggor för avel,organic,24.916969572100662
813,"slaktgrisar, 20 kg och däröver",organic,66.09224438180404
813,"smågrisar, under 20 kg",organic,25.154838106299668
813,höns,organic,125734.13985050023
813,värpkycklingar,organic,47412.34046657319
813,slaktkycklingar,organic,2994.8624845327845
813,kalkoner,organic,0.0
813,hästar,organic,
814,kor för mjölkproduktion,organic,504.68104438071623
814,kor för uppfödning av kalvar,organic,547.7291207335807
814,"kvigor, tjurar och stutar",organic,763.460940136762
814,"kalvar, under 1 år",organic,769.5989162953978
814,baggar och tackor,organic,346.11549136866535
814,lamm,organic,348.901012799011
814,galtar för avel,organic,0.05450788149952193
814,suggor för avel,organic,2.161973174183385
814,"slaktgrisar, 20 kg och däröver",organic,24.423762697938603
814,"smågrisar, under 20 kg",organic,5.11323048521963
814,höns,organic,1758.7907710286015
814,värpkycklingar,organic,531.6750437819059
814,slaktkycklingar,organic,1636.993971930916
814,kalkoner,organic,0.0
814,hästar,organic,
821,kor för mjölkproduktion,organic,1008.9990687470151
821,kor för uppfödning av kalvar,organic,1289.8219013301884
821,"kvigor, tjurar och stutar",organic,1587.48030086023
821,"kalvar, under 1 år",organic,1534.2956430056272
821,baggar och tackor,organic,1092.2321529879903
821,lamm,organic,1180.6964255862188
821,galtar för avel,organic,0.6457368324247441
821,suggor för avel,organic,25.814584357171178
821,"slaktgrisar, 20 kg och däröver",organic,149.8941235319857
821,"smågrisar, under 20 kg",organic,67.40370681751072
821,höns,organic,511.28148007485345
821,värpkycklingar,organic,0.0
821,slaktkycklingar,organic,2349.570792957639
821,kalkoner,organic,0.0
821,hästar,organic,
831,kor för mjölkproduktion,organic,411.40851163207594
831,kor för uppfödning av kalvar,organic,846.4485431960844
831,"kvigor, tjurar och stutar",organic,1009.3843493228294
831,"kalvar, under 1 år",organic,926.5017608701809
831,baggar och tackor,organic,770.4414546350447
831,lamm,organic,771.90300949255
831,galtar för avel,organic,0.16642744117724803
831,suggor för avel,organic,8.196855050475559
831,"slaktgrisar, 20 kg och däröver",organic,53.54718199559842
831,"smågrisar, under 20 kg",organic,11.591743150354924
831,höns,organic,13062.834499066721
831,värpkycklingar,organic,1535.9074848056737
831,slaktkycklingar,organic,4987.702597470306
831,kalkoner,organic,0.0
831,hästar,organic,
911,kor för mjölkproduktion,organic,553.1074556423233
911,kor för uppfödning av kalvar,organic,384.03088720167113
911,"kvigor, tjurar och stutar",organic,902.0092261822754
911,"kalvar, under 1 år",organic,840.3936318291488
911,baggar och tackor,organic,1487.5276048197718
911,lamm,organic,1658.9946964914604
911,galtar för avel,organic,0.29976616459709404
911,suggor för avel,organic,21.949441877597142
911,"slaktgrisar, 20 kg och däröver",organic,158.83471698947628
911,"smågrisar, under 20 kg",organic,58.13071716730784
911,höns,organic,6953.958036758388
911,värpkycklingar,organic,2215.72848716201
911,slaktkycklingar,organic,54.20505375113572
911,kalkoner,organic,0.0
911,hästar,organic,
912,kor för mjölkproduktion,organic,1114.3493223424568
912,kor för uppfödning av kalvar,organic,773.7096192543327
912,"kvigor, tjurar och stutar",organic,1817.2840732648926
912,"kalvar, under 1 år",organic,1693.146719640907
912,baggar och tackor,organic,2996.9319008213542
912,lamm,organic,3342.3878071903678
912,galtar för avel,organic,0.5800555998715143
912,suggor för avel,organic,42.47276103447859
912,"slaktgrisar, 20 kg och däröver",organic,307.34945409061027
912,"smågrisar, under 20 kg",organic,112.48450292168486
912,höns,organic,13456.096040441274
912,värpkycklingar,organic,4287.494282420499
912,slaktkycklingar,organic,103.08086361723898
912,kalkoner,organic,0.0
912,hästar,organic,
913,kor för mjölkproduktion,organic,624.9032625948748
913,kor för uppfödning av kalvar,organic,433.8798038273368
913,"kvigor, tjurar och stutar",organic,1019.0940342277512
913,"kalvar, under 1 år",organic,949.4804617741368
913,baggar och tackor,organic,1680.6153017270697
913,lamm,organic,1874.3395842697068
913,galtar för avel,organic,0.40512746193093185
913,suggor för avel,organic,29.66419405813634
913,"slaktgrisar, 20 kg och däröver",organic,214.66167086252995
913,"smågrisar, under 20 kg",organic,78.56240192374457
913,höns,organic,9398.123279165582
913,värpkycklingar,organic,2994.5089351178576
913,slaktkycklingar,organic,72.55887746911513
913,kalkoner,organic,0.0
913,hästar,organic,
1011,kor för mjölkproduktion,organic,241.0043387759669
1011,kor för uppfödning av kalvar,organic,662.1823025338533
1011,"kvigor, tjurar och stutar",organic,622.2614453075244
1011,"kalvar, under 1 år",organic,606.5521759164815
1011,baggar och tackor,organic,610.3266380077106
1011,lamm,organic,589.326008314183
1011,galtar för avel,organic,0.3166484762529814
1011,suggor för avel,organic,16.643454185931592
1011,"slaktgrisar, 20 kg och däröver",organic,188.55551412504155
1011,"smågrisar, under 20 kg",organic,55.70432504236058
1011,höns,organic,2917.21660677559
1011,värpkycklingar,organic,1664.4893974551271
1011,slaktkycklingar,organic,6218.179103777806
1011,kalkoner,organic,0.0
1011,hästar,organic,
1111,kor för mjölkproduktion,organic,369.81804219951346
1111,kor för uppfödning av kalvar,organic,745.9341745990981
1111,"kvigor, tjurar och stutar",organic,773.6309702783502
1111,"kalvar, under 1 år",organic,755.6053479095975
1111,baggar och tackor,organic,272.3760780204127
1111,lamm,organic,306.7584518937761
1111,galtar för avel,organic,0.8190660990382157
1111,suggor för avel,organic,61.21594070809873
1111,"slaktgrisar, 20 kg och däröver",organic,378.63129676265
1111,"smågrisar, under 20 kg",organic,178.73317665783682
1111,höns,organic,554.0286101271537
1111,värpkycklingar,organic,708.182397463853
1111,slaktkycklingar,organic,849.4014679122654
