f_species,f_breed,f_prod_system,f_region,x0_animals
horses,ponies and Icelandic horses,conventional,1111,1173.1412446433428
horses,ponies and Icelandic horses,conventional,1112,1084.2077579110803
horses,ponies and Icelandic horses,conventional,1121,989.2659172727008
horses,ponies and Icelandic horses,conventional,1122,1335.1308516852166
horses,ponies and Icelandic horses,conventional,1123,1271.202630254794
horses,ponies and Icelandic horses,conventional,1124,1276.2139721179512
horses,ponies and Icelandic horses,conventional,1131,1088.853076635708
horses,ponies and Icelandic horses,conventional,1211,849.6961092350324
horses,ponies and Icelandic horses,conventional,1212,667.1957547131848
horses,ponies and Icelandic horses,conventional,1213,1571.7966807541718
horses,ponies and Icelandic horses,conventional,1214,1052.6331280586644
horses,ponies and Icelandic horses,conventional,1215,2250.9497553273645
horses,ponies and Icelandic horses,conventional,1216,932.0921989171662
horses,ponies and Icelandic horses,conventional,1221,1173.737366612059
horses,ponies and Icelandic horses,conventional,1222,787.6160506885428
horses,ponies and Icelandic horses,conventional,1311,1331.4821762928839
horses,ponies and Icelandic horses,conventional,1321,1621.8368496131097
horses,ponies and Icelandic horses,conventional,1322,686.437732301839
horses,ponies and Icelandic horses,conventional,1331,2036.3736862457015
horses,ponies and Icelandic horses,conventional,1411,1534.046661241302
horses,ponies and Icelandic horses,conventional,1412,1036.9620178855396
horses,ponies and Icelandic horses,conventional,1421,1628.2574872780558
horses,ponies and Icelandic horses,conventional,1511,2271.4058307066875
horses,ponies and Icelandic horses,conventional,1512,734.8139272556564
horses,ponies and Icelandic horses,conventional,1521,1690.6771026911688
horses,ponies and Icelandic horses,conventional,1522,493.898035319606
horses,ponies and Icelandic horses,conventional,1611,744.0006237195738
horses,ponies and Icelandic horses,conventional,1612,762.657438942043
horses,ponies and Icelandic horses,conventional,1613,799.6994201066494
horses,ponies and Icelandic horses,conventional,1614,578.0756262692914
horses,ponies and Icelandic horses,conventional,1615,471.40006607562015
horses,ponies and Icelandic horses,conventional,1616,636.3806151246661
horses,ponies and Icelandic horses,conventional,1617,322.12755489689664
horses,ponies and Icelandic horses,conventional,1621,1355.704576519475
horses,ponies and Icelandic horses,conventional,1622,934.1353160196102
horses,ponies and Icelandic horses,conventional,1623,613.3862591139888
horses,ponies and Icelandic horses,conventional,1711,790.3074008356915
horses,ponies and Icelandic horses,conventional,1712,838.247705660213
horses,ponies and Icelandic horses,conventional,1713,705.1035970271806
horses,ponies and Icelandic horses,conventional,1721,478.74861466546207
horses,ponies and Icelandic horses,conventional,1722,554.8148011646812
horses,ponies and Icelandic horses,conventional,1723,411.1203972116443
horses,ponies and Icelandic horses,conventional,1724,509.7130096808793
horses,ponies and Icelandic horses,conventional,1811,662.3487378631106
horses,ponies and Icelandic horses,conventional,1812,1399.9070093428804
horses,ponies and Icelandic horses,conventional,1813,672.2796361564999
horses,ponies and Icelandic horses,conventional,1821,791.9605357543352
horses,ponies and Icelandic horses,conventional,1911,1025.4847397304675
horses,ponies and Icelandic horses,conventional,1912,875.4629400522264
horses,ponies and Icelandic horses,conventional,1921,1047.302133589301
horses,ponies and Icelandic horses,conventional,1922,790.3095774499562
horses,ponies and Icelandic horses,conventional,2011,3072.2154650838775
horses,ponies and Icelandic horses,conventional,2012,1980.2007289727414
horses,ponies and Icelandic horses,conventional,2019,79.66872887580507
horses,ponies and Icelandic horses,conventional,2111,1518.2848340986632
horses,ponies and Icelandic horses,conventional,2121,1466.1922889186708
horses,ponies and Icelandic horses,conventional,2122,412.42752315038405
horses,ponies and Icelandic horses,conventional,2211,591.3224868914273
horses,ponies and Icelandic horses,conventional,2212,781.7381955437385
horses,ponies and Icelandic horses,conventional,2221,1018.9122910399152
horses,ponies and Icelandic horses,conventional,2311,1026.091804653656
horses,ponies and Icelandic horses,conventional,2312,658.815200486797
horses,ponies and Icelandic horses,conventional,2319,204.09471699370795
horses,ponies and Icelandic horses,conventional,2331,241.9166799694654
horses,ponies and Icelandic horses,conventional,2411,1046.7620569130083
horses,ponies and Icelandic horses,conventional,2412,317.1973451141389
horses,ponies and Icelandic horses,conventional,2413,687.6947326715167
horses,ponies and Icelandic horses,conventional,2414,537.6913283777401
horses,ponies and Icelandic horses,conventional,2415,247.3392476831644
horses,ponies and Icelandic horses,conventional,2419,33.56015636382793
horses,ponies and Icelandic horses,conventional,2511,1078.1504446035942
horses,ponies and Icelandic horses,conventional,2512,460.0584928706268
horses,ponies and Icelandic horses,conventional,2519,63.10100980805606
horses,ponies and Icelandic horses,conventional,2521,104.41585752569968
horses,ponies and Icelandic horses,organic,111,0.0
horses,ponies and Icelandic horses,organic,112,0.0
horses,ponies and Icelandic horses,organic,311,0.0
horses,ponies and Icelandic horses,organic,312,0.0
horses,ponies and Icelandic horses,organic,321,0.0
horses,ponies and Icelandic horses,organic,322,0.0
horses,ponies and Icelandic horses,organic,411,0.0
horses,ponies and Icelandic horses,organic,421,0.0
horses,ponies and Icelandic horses,organic,422,0.0
horses,ponies and Icelandic horses,organic,431,0.0
horses,ponies and Icelandic horses,organic,511,0.0
horses,ponies and Icelandic horses,organic,512,0.0
horses,ponies and Icelandic horses,organic,513,0.0
horses,ponies and Icelandic horses,organic,514,0.0
horses,ponies and Icelandic horses,organic,515,0.0
horses,ponies and Icelandic horses,organic,521,0.0
horses,ponies and Icelandic horses,organic,611,0.0
horses,ponies and Icelandic horses,organic,612,0.0
horses,ponies and Icelandic horses,organic,621,0.0
horses,ponies and Icelandic horses,organic,622,0.0
horses,ponies and Icelandic horses,organic,711,0.0
horses,ponies and Icelandic horses,organic,731,0.0
horses,ponies and Icelandic horses,organic,811,0.0
horses,ponies and Icelandic horses,organic,812,0.0
horses,ponies and Icelandic horses,organic,813,0.0
horses,ponies and Icelandic horses,organic,814,0.0
horses,ponies and Icelandic horses,organic,821,0.0
horses,ponies and Icelandic horses,organic,831,0.0
horses,ponies and Icelandic horses,organic,911,0.0
horses,ponies and Icelandic horses,organic,912,0.0
horses,ponies and Icelandic horses,organic,913,0.0
horses,ponies and Icelandic horses,organic,1011,0.0
horses,ponies and Icelandic horses,organic,1111,0.0
horses,ponies and Icelandic horses,organic,1112,0.0
horses,ponies and Icelandic horses,organic,1121,0.0
horses,ponies and Icelandic horses,organic,1122,0.0
horses,ponies and Icelandic horses,organic,1123,0.0
horses,ponies and Icelandic horses,organic,1124,0.0
horses,ponies and Icelandic horses,organic,1131,0.0
horses,ponies and Icelandic horses,organic,1211,0.0
horses,ponies and Icelandic horses,organic,1212,0.0
horses,ponies and Icelandic horses,organic,1213,0.0
horses,ponies and Icelandic horses,organic,1214,0.0
horses,ponies and Icelandic horses,organic,1215,0.0
horses,ponies and Icelandic horses,organic,1216,0.0
horses,ponies and Icelandic horses,organic,1221,0.0
horses,ponies and Icelandic horses,organic,1222,0.0
horses,ponies and Icelandic horses,organic,1311,0.0
horses,ponies and Icelandic horses,organic,1321,0.0
horses,ponies and Icelandic horses,organic,1322,0.0
horses,ponies and Icelandic horses,organic,1331,0.0
horses,ponies and Icelandic horses,organic,1411,0.0
horses,ponies and Icelandic horses,organic,1412,0.0
horses,ponies and Icelandic horses,organic,1421,0.0
horses,ponies and Icelandic horses,organic,1511,0.0
horses,ponies and Icelandic horses,organic,1512,0.0
horses,ponies and Icelandic horses,organic,1521,0.0
horses,ponies and Icelandic horses,organic,1522,0.0
horses,ponies and Icelandic horses,organic,1611,0.0
horses,ponies and Icelandic horses,organic,1612,0.0
horses,ponies and Icelandic horses,organic,1613,0.0
horses,ponies and Icelandic horses,organic,1614,0.0
horses,ponies and Icelandic horses,organic,1615,0.0
horses,ponies and Icelandic horses,organic,1616,0.0
horses,ponies and Icelandic horses,organic,1617,0.0
horses,ponies and Icelandic horses,organic,1621,0.0
horses,ponies and Icelandic horses,organic,1622,0.0
horses,ponies and Icelandic horses,organic,1623,0.0
horses,ponies and Icelandic horses,organic,1711,0.0
horses,ponies and Icelandic horses,organic,1712,0.0
horses,ponies and Icelandic horses,organic,1713,0.0
horses,ponies and Icelandic horses,organic,1721,0.0
horses,ponies and Icelandic horses,organic,1722,0.0
horses,ponies and Icelandic horses,organic,1723,0.0
horses,ponies and Icelandic horses,organic,1724,0.0
horses,ponies and Icelandic horses,organic,1811,0.0
horses,ponies and Icelandic horses,organic,1812,0.0
horses,ponies and Icelandic horses,organic,1813,0.0
horses,ponies and Icelandic horses,organic,1821,0.0
horses,ponies and Icelandic horses,organic,1911,0.0
horses,ponies and Icelandic horses,organic,1912,0.0
horses,ponies and Icelandic horses,organic,1921,0.0
horses,ponies and Icelandic horses,organic,1922,0.0
horses,ponies and Icelandic horses,organic,2011,0.0
horses,ponies and Icelandic horses,organic,2012,0.0
horses,ponies and Icelandic horses,organic,2019,0.0
horses,ponies and Icelandic horses,organic,2111,0.0
horses,ponies and Icelandic horses,organic,2121,0.0
horses,ponies and Icelandic horses,organic,2122,0.0
horses,ponies and Icelandic horses,organic,2211,0.0
horses,ponies and Icelandic horses,organic,2212,0.0
horses,ponies and Icelandic horses,organic,2221,0.0
horses,ponies and Icelandic horses,organic,2311,0.0
horses,ponies and Icelandic horses,organic,2312,0.0
horses,ponies and Icelandic horses,organic,2319,0.0
horses,ponies and Icelandic horses,organic,2331,0.0
horses,ponies and Icelandic horses,organic,2411,0.0
horses,ponies and Icelandic horses,organic,2412,0.0
horses,ponies and Icelandic horses,organic,2413,0.0
horses,ponies and Icelandic horses,organic,2414,0.0
horses,ponies and Icelandic horses,organic,2415,0.0
horses,ponies and Icelandic horses,organic,2419,0.0
horses,ponies and Icelandic horses,organic,2511,0.0
horses,ponies and Icelandic horses,organic,2512,0.0
horses,ponies and Icelandic horses,organic,2519,0.0
horses,ponies and Icelandic horses,organic,2521,0.0
horses,cold blooded horses,conventional,111,1581.2022016916044
horses,cold blooded horses,conventional,112,801.4098382212792
horses,cold blooded horses,conventional,311,438.28406489053924
horses,cold blooded horses,conventional,312,178.85469842314376
horses,cold blooded horses,conventional,321,815.6438322451282
horses,cold blooded horses,conventional,322,117.68844318780906
horses,cold blooded horses,conventional,411,184.09872134991545
horses,cold blooded horses,conventional,421,317.07412262208004
horses,cold blooded horses,conventional,422,149.52787537470235
horses,cold blooded horses,conventional,431,307.6395637526216
horses,cold blooded horses,conventional,511,142.299273854009
horses,cold blooded horses,conventional,512,158.4823817197268
horses,cold blooded horses,conventional,513,176.9308908203279
horses,cold blooded horses,conventional,514,353.25829717562993
horses,cold blooded horses,conventional,515,404.25895959876016
horses,cold blooded horses,conventional,521,211.44948078700227
horses,cold blooded horses,conventional,611,372.2790740067263
horses,cold blooded horses,conventional,612,476.49823342074524
horses,cold blooded horses,conventional,621,388.88340000800065
horses,cold blooded horses,conventional,622,695.1619294364307
horses,cold blooded horses,conventional,711,579.3840152076283
horses,cold blooded horses,conventional,731,464.47295943474467
horses,cold blooded horses,conventional,811,419.3843503595629
horses,cold blooded horses,conventional,812,173.27262205656402
horses,cold blooded horses,conventional,813,136.73257835991143
horses,cold blooded horses,conventional,814,232.06234833066944
horses,cold blooded horses,conventional,821,333.09013611288856
horses,cold blooded horses,conventional,831,612.0734300387271
horses,cold blooded horses,conventional,911,142.35695660898577
horses,cold blooded horses,conventional,912,286.8075208708489
horses,cold blooded horses,conventional,913,160.83552252016534
horses,cold blooded horses,conventional,1011,516.9006104285762
horses,cold blooded horses,conventional,1111,394.9970520684656
horses,cold blooded horses,conventional,1112,365.05311714177793
horses,cold blooded horses,conventional,1121,333.0861674318858
horses,cold blooded horses,conventional,1122,449.5390073014198
horses,cold blooded horses,conventional,1123,428.01435362114285
horses,cold blooded horses,conventional,1124,429.7016741137884
horses,cold blooded horses,conventional,1131,366.6171975204404
horses,cold blooded horses,conventional,1211,286.0929660724015
horses,cold blooded horses,conventional,1212,224.6450352569646
horses,cold blooded horses,conventional,1213,529.2244716344013
horses,cold blooded horses,conventional,1214,354.42192863928096
horses,cold blooded horses,conventional,1215,757.8955405142642
horses,cold blooded horses,conventional,1216,313.8357572111671
horses,cold blooded horses,conventional,1221,395.19776653604686
horses,cold blooded horses,conventional,1222,265.1905894574219
horses,cold blooded horses,conventional,1311,448.3104970683111
horses,cold blooded horses,conventional,1321,546.0730133377474
horses,cold blooded horses,conventional,1322,231.1238155898448
horses,cold blooded horses,conventional,1331,685.6477058066336
horses,cold blooded horses,conventional,1411,516.5140273539738
horses,cold blooded horses,conventional,1412,349.14546056752175
horses,cold blooded horses,conventional,1421,548.2348442013657
horses,cold blooded horses,conventional,1511,764.7831079820498
horses,cold blooded horses,conventional,1512,247.41209671907623
horses,cold blooded horses,conventional,1521,569.2515497276663
horses,cold blooded horses,conventional,1522,166.29563478774614
horses,cold blooded horses,conventional,1611,250.50526051164104
horses,cold blooded horses,conventional,1612,256.78701647880234
horses,cold blooded horses,conventional,1613,269.25906400897287
horses,cold blooded horses,conventional,1614,194.63825800312844
horses,cold blooded horses,conventional,1615,158.7205609682223
horses,cold blooded horses,conventional,1616,214.26956738204245
horses,cold blooded horses,conventional,1617,108.46045619424132
horses,cold blooded horses,conventional,1621,456.4661873802947
horses,cold blooded horses,conventional,1622,314.5236754274782
horses,cold blooded horses,conventional,1623,206.52735997104003
horses,cold blooded horses,conventional,1711,266.09676795814534
horses,cold blooded horses,conventional,1712,282.2382847340785
horses,cold blooded horses,conventional,1713,237.40861852767026
horses,cold blooded horses,conventional,1721,161.19481975268084
horses,cold blooded horses,conventional,1722,186.80633035847853
horses,cold blooded horses,conventional,1723,138.4243761655368
horses,cold blooded horses,conventional,1724,171.62054198009406
horses,cold blooded horses,conventional,1811,223.01304305155242
horses,cold blooded horses,conventional,1812,471.3491613949093
horses,cold blooded horses,conventional,1813,226.35677985067338
horses,cold blooded horses,conventional,1821,266.65337904186373
horses,cold blooded horses,conventional,1911,345.2810571483056
horses,cold blooded horses,conventional,1912,294.76866668425134
horses,cold blooded horses,conventional,1921,352.6269810064987
horses,cold blooded horses,conventional,1922,266.0975008249011
horses,cold blooded horses,conventional,2011,1034.4159815097232
horses,cold blooded horses,conventional,2012,666.7342521793744
horses,cold blooded horses,conventional,2019,26.824487836971407
horses,cold blooded horses,conventional,2111,511.20701484803476
horses,cold blooded horses,conventional,2121,493.66743734635384
horses,cold blooded horses,conventional,2122,138.86448590922024
horses,cold blooded horses,conventional,2211,199.098480434824
horses,cold blooded horses,conventional,2212,263.2115136510904
horses,cold blooded horses,conventional,2221,343.06811146125096
horses,cold blooded horses,conventional,2311,345.4854561123421
horses,cold blooded horses,conventional,2312,221.8232998272044
horses,cold blooded horses,conventional,2319,68.7187599305414
horses,cold blooded horses,conventional,2331,81.45342759914661
horses,cold blooded horses,conventional,2411,352.44513700774695
horses,cold blooded horses,conventional,2412,106.80045290038348
horses,cold blooded horses,conventional,2413,231.5470480375477
horses,cold blooded horses,conventional,2414,181.0408513056364
horses,cold blooded horses,conventional,2415,83.27920797412943
horses,cold blooded horses,conventional,2419,11.299715947416813
horses,cold blooded horses,conventional,2511,363.0136177116479
horses,cold blooded horses,conventional,2512,154.90184945138952
horses,cold blooded horses,conventional,2519,21.24613124850373
horses,cold blooded horses,conventional,2521,35.15685438575747
horses,cold blooded horses,organic,111,0.0
horses,cold blooded horses,organic,112,0.0
horses,cold blooded horses,organic,311,0.0
horses,cold blooded horses,organic,312,0.0
horses,cold blooded horses,organic,321,0.0
horses,cold blooded horses,organic,322,0.0
horses,cold blooded horses,organic,411,0.0
horses,cold blooded horses,organic,421,0.0
horses,cold blooded horses,organic,422,0.0
horses,cold blooded horses,organic,431,0.0
horses,cold blooded horses,organic,511,0.0
horses,cold blooded horses,organic,512,0.0
horses,cold blooded horses,organic,513,0.0
horses,cold blooded horses,organic,514,0.0
horses,cold blooded horses,organic,515,0.0
horses,cold blooded horses,organic,521,0.0
horses,cold blooded horses,organic,611,0.0
horses,cold blooded horses,organic,612,0.0
horses,cold blooded horses,organic,621,0.0
horses,cold blooded horses,organic,622,0.0
horses,cold blooded horses,organic,711,0.0
horses,cold blooded horses,organic,731,0.0
horses,cold blooded horses,organic,811,0.0
horses,cold blooded horses,organic,812,0.0
horses,cold blooded horses,organic,813,0.0
horses,cold blooded horses,organic,814,0.0
horses,cold blooded horses,organic,821,0.0
horses,cold blooded horses,organic,831,0.0
horses,cold blooded horses,organic,911,0.0
horses,cold blooded horses,organic,912,0.0
horses,cold blooded horses,organic,913,0.0
horses,cold blooded horses,organic,1011,0.0
horses,cold blooded horses,organic,1111,0.0
horses,cold blooded horses,organic,1112,0.0
horses,cold blooded horses,organic,1121,0.0
horses,cold blooded horses,organic,1122,0.0
horses,cold blooded horses,organic,1123,0.0
horses,cold blooded horses,organic,1124,0.0
horses,cold blooded horses,organic,1131,0.0
horses,cold blooded horses,organic,1211,0.0
horses,cold blooded horses,organic,1212,0.0
horses,cold blooded horses,organic,1213,0.0
horses,cold blooded horses,organic,1214,0.0
horses,cold blooded horses,organic,1215,0.0
horses,cold blooded horses,organic,1216,0.0
horses,cold blooded horses,organic,1221,0.0
horses,cold blooded horses,organic,1222,0.0
horses,cold blooded horses,organic,1311,0.0
horses,cold blooded horses,organic,1321,0.0
horses,cold blooded horses,organic,1322,0.0
horses,cold blooded horses,organic,1331,0.0
horses,cold blooded horses,organic,1411,0.0
horses,cold blooded horses,organic,1412,0.0
horses,cold blooded horses,organic,1421,0.0
horses,cold blooded horses,organic,1511,0.0
horses,cold blooded horses,organic,1512,0.0
horses,cold blooded horses,organic,1521,0.0
horses,cold blooded horses,organic,1522,0.0
horses,cold blooded horses,organic,1611,0.0
horses,cold blooded horses,organic,1612,0.0
horses,cold blooded horses,organic,1613,0.0
horses,cold blooded horses,organic,1614,0.0
horses,cold blooded horses,organic,1615,0.0
horses,cold blooded horses,organic,1616,0.0
horses,cold blooded horses,organic,1617,0.0
horses,cold blooded horses,organic,1621,0.0
horses,cold blooded horses,organic,1622,0.0
horses,cold blooded horses,organic,1623,0.0
horses,cold blooded horses,organic,1711,0.0
horses,cold blooded horses,organic,1712,0.0
horses,cold blooded horses,organic,1713,0.0
horses,cold blooded horses,organic,1721,0.0
horses,cold blooded horses,organic,1722,0.0
horses,cold blooded horses,organic,1723,0.0
horses,cold blooded horses,organic,1724,0.0
horses,cold blooded horses,organic,1811,0.0
horses,cold blooded horses,organic,1812,0.0
horses,cold blooded horses,organic,1813,0.0
horses,cold blooded horses,organic,1821,0.0
horses,cold blooded horses,organic,1911,0.0
horses,cold blooded horses,organic,1912,0.0
horses,cold blooded horses,organic,1921,0.0
horses,cold blooded horses,organic,1922,0.0
horses,cold blooded horses,organic,2011,0.0
horses,cold blooded horses,organic,2012,0.0
horses,cold blooded horses,organic,2019,0.0
horses,cold blooded horses,organic,2111,0.0
horses,cold blooded horses,organic,2121,0.0
horses,cold blooded horses,organic,2122,0.0
horses,cold blooded horses,organic,2211,0.0
horses,cold blooded horses,organic,2212,0.0
horses,cold blooded horses,organic,2221,0.0
horses,cold blooded horses,organic,2311,0.0
horses,cold blooded horses,organic,2312,0.0
horses,cold blooded horses,organic,2319,0.0
horses,cold blooded horses,organic,2331,0.0
horses,cold blooded horses,organic,2411,0.0
horses,cold blooded horses,organic,2412,0.0
horses,cold blooded horses,organic,2413,0.0
horses,cold blooded horses,organic,2414,0.0
horses,cold blooded horses,organic,2415,0.0
horses,cold blooded horses,organic,2419,0.0
horses,cold blooded horses,organic,2511,0.0
horses,cold blooded horses,organic,2512,0.0
horses,cold blooded horses,organic,2519,0.0
horses,cold blooded horses,organic,2521,0.0
horses,riding horses,conventional,111,5423.523551802204
horses,riding horses,conventional,112,2748.835745098988
horses,riding horses,conventional,311,1503.3143425745498
horses,riding horses,conventional,312,613.4716155913832
horses,riding horses,conventional,321,2797.65834460079
horses,riding horses,conventional,322,403.6713601341851
horses,riding horses,conventional,411,631.4586142302101
horses,riding horses,conventional,421,1087.5642405937344
horses,riding horses,conventional,422,512.8806125352291
horses,riding horses,conventional,431,1055.2037036714921
horses,riding horses,conventional,511,488.08650931925087
horses,riding horses,conventional,512,543.5945692986629
horses,riding horses,conventional,513,606.8729555137247
horses,riding horses,conventional,514,1211.6759593124107
horses,riding horses,conventional,515,1386.6082314237474
horses,riding horses,conventional,521,725.2717190994179
horses,riding horses,conventional,611,1276.9172238430713
horses,riding horses,conventional,612,1634.3889406331564
horses,riding horses,conventional,621,1333.8700620274421
horses,riding horses,conventional,622,2384.4054179669574
horses,riding horses,conventional,711,1987.2871721621652
horses,riding horses,conventional,731,1593.1422508611743
horses,riding horses,conventional,811,1438.4883217333008
horses,riding horses,conventional,812,594.3250936540146
horses,riding horses,conventional,813,468.9927437744962
horses,riding horses,conventional,814,795.9738547741962
horses,riding horses,conventional,821,1142.4991668672078
horses,riding horses,conventional,831,2099.411865032834
horses,riding horses,conventional,911,488.2843611688212
horses,riding horses,conventional,912,983.7497965870119
horses,riding horses,conventional,913,551.6658422441672
horses,riding horses,conventional,1011,1772.9690937700166
horses,riding horses,conventional,1111,1354.8398885948372
horses,riding horses,conventional,1112,1252.1321917962985
horses,riding horses,conventional,1121,1142.4855542913685
horses,riding horses,conventional,1122,1541.91879504387
horses,riding horses,conventional,1123,1468.0892329205199
horses,riding horses,conventional,1124,1473.8767422102942
horses,riding horses,conventional,1131,1257.4969874951107
horses,riding horses,conventional,1211,981.2988736283372
horses,riding horses,conventional,1212,770.5324709313886
horses,riding horses,conventional,1213,1815.2399377059965
horses,riding horses,conventional,1214,1215.6672152327337
horses,riding horses,conventional,1215,2599.5817039639264
horses,riding horses,conventional,1216,1076.456647234303
horses,riding horses,conventional,1221,1355.5283392186407
horses,riding horses,conventional,1222,909.6037218389571
horses,riding horses,conventional,1311,1537.7050049443071
horses,riding horses,conventional,1321,1873.0304357484738
horses,riding horses,conventional,1322,792.7546874731677
horses,riding horses,conventional,1331,2351.771630916753
horses,riding horses,conventional,1411,1771.6431138241303
horses,riding horses,conventional,1412,1197.5689297465997
horses,riding horses,conventional,1421,1880.4455156106844
horses,riding horses,conventional,1511,2623.2060603784307
horses,riding horses,conventional,1512,848.6234917464316
horses,riding horses,conventional,1521,1952.5328155658956
horses,riding horses,conventional,1522,570.3940273219692
horses,riding horses,conventional,1611,859.2330435549287
horses,riding horses,conventional,1612,880.7794665222921
horses,riding horses,conventional,1613,923.558589550777
horses,riding horses,conventional,1614,667.6092249507305
horses,riding horses,conventional,1615,544.4115241210025
horses,riding horses,conventional,1616,734.9446161204056
horses,riding horses,conventional,1617,372.01936474624773
horses,riding horses,conventional,1621,1565.6790227144108
horses,riding horses,conventional,1622,1078.8162067162502
horses,riding horses,conventional,1623,708.3888447006673
horses,riding horses,conventional,1711,912.7119140964385
horses,riding horses,conventional,1712,968.0773166378892
horses,riding horses,conventional,1713,814.311561549909
horses,riding horses,conventional,1721,552.8982317516953
horses,riding horses,conventional,1722,640.7457131295814
horses,riding horses,conventional,1723,474.7956102477913
horses,riding horses,conventional,1724,588.6584589917227
horses,riding horses,conventional,1811,764.9347376668248
horses,riding horses,conventional,1812,1616.7276235845388
horses,riding horses,conventional,1813,776.4037548878097
horses,riding horses,conventional,1821,914.6210901135926
horses,riding horses,conventional,1911,1184.3140260186883
horses,riding horses,conventional,1912,1011.0565267269822
horses,riding horses,conventional,1921,1209.5105448522906
horses,riding horses,conventional,1922,912.7144278294109
horses,riding horses,conventional,2011,3548.0468165783504
horses,riding horses,conventional,2012,2286.898484975254
horses,riding horses,conventional,2019,92.00799328081193
horses,riding horses,conventional,2111,1753.4400609287593
horses,riding horses,conventional,2121,1693.2793100979939
horses,riding horses,conventional,2122,476.3051866686254
horses,riding horses,conventional,2211,682.9077878914463
horses,riding horses,conventional,2212,902.8154918232401
horses,riding horses,conventional,2221,1176.7236223120908
horses,riding horses,conventional,2311,1185.0151144653335
horses,riding horses,conventional,2312,760.8539184073111
horses,riding horses,conventional,2319,235.705346561757
horses,riding horses,conventional,2331,279.38525666507286
horses,riding horses,conventional,2411,1208.886819936572
horses,riding horses,conventional,2412,366.32555344831536
horses,riding horses,conventional,2413,794.2063747687887
horses,riding horses,conventional,2414,620.970119978333
horses,riding horses,conventional,2415,285.64768335126394
horses,riding horses,conventional,2419,38.75802569963967
horses,riding horses,conventional,2511,1245.1367087509523
horses,riding horses,conventional,2512,531.3133436182661
horses,riding horses,conventional,2519,72.87423018236778
horses,riding horses,conventional,2521,120.58801054314813
horses,riding horses,organic,111,0.0
horses,riding horses,organic,112,0.0
horses,riding horses,organic,311,0.0
horses,riding horses,organic,312,0.0
horses,riding horses,organic,321,0.0
horses,riding horses,organic,322,0.0
horses,riding horses,organic,411,0.0
horses,riding horses,organic,421,0.0
horses,riding horses,organic,422,0.0
horses,riding horses,organic,431,0.0
horses,riding horses,organic,511,0.0
horses,riding horses,organic,512,0.0
horses,riding horses,organic,513,0.0
horses,riding horses,organic,514,0.0
horses,riding horses,organic,515,0.0
horses,riding horses,organic,521,0.0
horses,riding horses,organic,611,0.0
horses,riding horses,organic,612,0.0
horses,riding horses,organic,621,0.0
horses,riding horses,organic,622,0.0
horses,riding horses,organic,711,0.0
horses,riding horses,organic,731,0.0
horses,riding horses,organic,811,0.0
horses,riding horses,organic,812,0.0
horses,riding horses,organic,813,0.0
horses,riding horses,organic,814,0.0
horses,riding horses,organic,821,0.0
horses,riding horses,organic,831,0.0
horses,riding horses,organic,911,0.0
horses,riding horses,organic,912,0.0
horses,riding horses,organic,913,0.0
horses,riding horses,organic,1011,0.0
horses,riding horses,organic,1111,0.0
horses,riding horses,organic,1112,0.0
horses,riding horses,organic,1121,0.0
horses,riding horses,organic,1122,0.0
horses,riding horses,organic,1123,0.0
horses,riding horses,organic,1124,0.0
horses,riding horses,organic,1131,0.0
horses,riding horses,organic,1211,0.0
horses,riding horses,organic,1212,0.0
horses,riding horses,organic,1213,0.0
horses,riding horses,organic,1214,0.0
horses,riding horses,organic,1215,0.0
horses,riding horses,organic,1216,0.0
horses,riding horses,organic,1221,0.0
horses,riding horses,organic,1222,0.0
horses,riding horses,organic,1311,0.0
horses,riding horses,organic,1321,0.0
horses,riding horses,organic,1322,0.0
horses,riding horses,organic,1331,0.0
horses,riding horses,organic,1411,0.0
horses,riding horses,organic,1412,0.0
horses,riding horses,organic,1421,0.0
horses,riding horses,organic,1511,0.0
horses,riding horses,organic,1512,0.0
horses,riding horses,organic,1521,0.0
horses,riding horses,organic,1522,0.0
horses,riding horses,organic,1611,0.0
horses,riding horses,organic,1612,0.0
horses,riding horses,organic,1613,0.0
horses,riding horses,organic,1614,0.0
horses,riding horses,organic,1615,0.0
horses,riding horses,organic,1616,0.0
horses,riding horses,organic,1617,0.0
horses,riding horses,organic,1621,0.0
horses,riding horses,organic,1622,0.0
horses,riding horses,organic,1623,0.0
horses,riding horses,organic,1711,0.0
horses,riding horses,organic,1712,0.0
horses,riding horses,organic,1713,0.0
horses,riding horses,organic,1721,0.0
horses,riding horses,organic,1722,0.0
horses,riding horses,organic,1723,0.0
horses,riding horses,organic,1724,0.0
horses,riding horses,organic,1811,0.0
horses,riding horses,organic,1812,0.0
horses,riding horses,organic,1813,0.0
horses,riding horses,organic,1821,0.0
horses,riding horses,organic,1911,0.0
horses,riding horses,organic,1912,0.0
horses,riding horses,organic,1921,0.0
horses,riding horses,organic,1922,0.0
horses,riding horses,organic,2011,0.0
horses,riding horses,organic,2012,0.0
horses,riding horses,organic,2019,0.0
horses,riding horses,organic,2111,0.0
horses,riding horses,organic,2121,0.0
horses,riding horses,organic,2122,0.0
horses,riding horses,organic,2211,0.0
horses,riding horses,organic,2212,0.0
horses,riding horses,organic,2221,0.0
horses,riding horses,organic,2311,0.0
horses,riding horses,organic,2312,0.0
horses,riding horses,organic,2319,0.0
horses,riding horses,organic,2331,0.0
horses,riding horses,organic,2411,0.0
horses,riding horses,organic,2412,0.0
horses,riding horses,organic,2413,0.0
